625.991	1	1	1000
626.077	1	1	1000
626.164	1	1	1000
626.250	1	1	634
626.337	1	1	644
626.423	1	1	624
626.510	1	1	630
626.596	1	1	631
626.683	1	1	635
626.769	1	1	631
626.856	1	1	643
626.942	1	1	640
627.029	1	1	649
627.115	1	1	626
627.202	1	1	641
627.288	1	1	638
627.374	1	1	637
627.461	1	1	642
627.547	1	1	633
627.634	1	1	638
627.720	1	1	634
627.806	1	1	627
627.893	1	1	647
627.979	1	1	635
628.066	1	1	625
628.152	1	1	642
628.238	1	1	628
628.325	1	1	624
628.411	1	1	626
628.497	1	1	631
628.584	1	1	630
628.670	1	1	633
628.756	1	1	638
628.843	1	1	638
628.929	1	1	630
629.015	1	1	626
629.101	1	1	631
629.188	1	1	628
629.274	1	1	634
629.360	1	1	648
629.447	1	1	624
629.533	1	1	649
629.619	1	1	644
629.705	1	1	634
629.792	1	1	661
629.878	1	1	644
629.964	1	1	638
630.050	1	1	652
630.137	1	1	631
630.223	1	1	630
630.309	1	1	646
630.395	1	1	637
630.481	1	1	631
630.568	1	1	624
630.654	1	1	624
630.740	1	1	645
630.826	1	1	636
630.912	1	1	665
630.998	1	1	648
631.084	1	1	652
631.171	1	1	657
631.257	1	1	649
631.343	1	1	649
631.429	1	1	645
631.515	1	1	661
631.601	1	1	650
631.687	1	1	651
631.773	1	1	665
631.860	1	1	650
631.946	1	1	657
632.032	1	1	635
632.118	1	1	640
632.204	1	1	638
632.290	1	1	649
632.376	1	1	639
632.462	1	1	645
632.548	1	1	629
632.634	1	1	633
632.720	1	1	645
632.806	1	1	630
632.892	1	1	629
632.978	1	1	646
633.064	1	1	654
633.150	1	1	646
633.236	1	1	666
633.322	1	1	663
633.408	1	1	640
633.494	1	1	680
633.580	1	1	688
633.666	1	1	675
633.752	1	1	676
633.838	1	1	685
633.924	1	1	686
634.010	1	1	673
634.096	1	1	686
634.182	1	1	676
634.268	1	1	660
634.353	1	1	691
634.439	1	1	686
634.525	1	1	692
634.611	1	1	701
634.697	1	1	666
634.783	1	1	710
634.869	1	1	705
634.955	1	1	701
635.041	1	1	708
635.126	1	1	674
635.212	1	1	721
635.298	1	1	724
635.384	1	1	693
635.470	1	1	703
635.556	1	1	705
635.641	1	1	697
635.727	1	1	694
635.813	1	1	698
635.899	1	1	691
635.985	1	1	699
636.070	1	1	703
636.156	1	1	711
636.242	1	1	702
636.328	1	1	687
636.413	1	1	736
636.499	1	1	713
636.585	1	1	715
636.671	1	1	735
636.756	1	1	747
636.842	1	1	712
636.928	1	1	710
637.014	1	1	741
637.099	1	1	749
637.185	1	1	744
637.271	1	1	755
637.356	1	1	752
637.442	1	1	757
637.528	1	1	760
637.613	1	1	772
637.699	1	1	775
637.785	1	1	775
637.870	1	1	764
637.956	1	1	804
638.042	1	1	802
638.127	1	1	798
638.213	1	1	790
638.298	1	1	793
638.384	1	1	809
638.470	1	1	805
638.555	1	1	823
638.641	1	1	850
638.726	1	1	804
638.812	1	1	820
638.898	1	1	795
638.983	1	1	786
639.069	1	1	819
639.154	1	1	874
639.240	1	1	844
639.325	1	1	862
639.411	1	1	852
639.497	1	1	860
639.582	1	1	894
639.668	1	1	892
639.753	1	1	927
639.839	1	1	872
639.924	1	1	908
640.010	1	1	929
640.095	1	1	896
640.181	1	1	917
640.266	1	1	863
640.351	1	1	887
640.437	1	1	891
640.522	1	1	905
640.608	1	1	910
640.693	1	1	943
640.779	1	1	910
640.864	1	1	879
640.950	1	1	913
641.035	1	1	946
641.120	1	1	905
641.206	1	1	919
641.291	1	1	907
641.377	1	1	912
641.462	1	1	925
641.547	1	1	960
641.633	1	1	946
641.718	1	1	941
641.803	1	1	980
641.889	1	1	943
641.974	1	1	949
642.060	1	1	964
642.145	1	1	908
642.230	1	1	989
642.316	1	1	982
642.401	1	1	948
642.486	1	1	979
642.571	1	1	975
642.657	1	1	921
642.742	1	1	1028
642.827	1	1	1007
642.913	1	1	948
