605.843	1	1	597
605.930	1	1	583
606.018	1	1	590
606.105	1	1	591
606.192	1	1	607
606.279	1	1	610
606.366	1	1	598
606.453	1	1	606
606.540	1	1	618
606.628	1	1	599
606.715	1	1	604
606.802	1	1	599
606.889	1	1	604
606.976	1	1	604
607.063	1	1	601
607.150	1	1	602
607.237	1	1	607
607.324	1	1	604
607.411	1	1	603
607.498	1	1	599
607.585	1	1	598
607.672	1	1	603
607.759	1	1	610
607.846	1	1	607
607.934	1	1	611
608.021	1	1	599
608.108	1	1	607
608.195	1	1	610
608.282	1	1	614
608.369	1	1	608
608.456	1	1	606
608.542	1	1	597
608.629	1	1	601
608.716	1	1	604
608.803	1	1	616
608.890	1	1	613
608.977	1	1	604
609.064	1	1	601
609.151	1	1	610
609.238	1	1	598
609.325	1	1	593
609.412	1	1	609
609.499	1	1	612
609.586	1	1	612
609.673	1	1	607
609.760	1	1	614
609.846	1	1	609
609.933	1	1	611
610.020	1	1	612
610.107	1	1	607
610.194	1	1	605
610.281	1	1	607
610.368	1	1	620
610.455	1	1	609
610.541	1	1	613
610.628	1	1	614
610.715	1	1	610
610.802	1	1	612
610.889	1	1	615
610.975	1	1	619
611.062	1	1	619
611.149	1	1	615
611.236	1	1	627
611.323	1	1	630
611.409	1	1	634
611.496	1	1	633
611.583	1	1	639
611.670	1	1	655
611.756	1	1	654
611.843	1	1	664
611.930	1	1	668
612.017	1	1	660
612.103	1	1	651
612.190	1	1	629
612.277	1	1	621
612.364	1	1	622
612.450	1	1	612
612.537	1	1	636
612.624	1	1	626
612.710	1	1	615
612.797	1	1	615
612.884	1	1	622
612.970	1	1	619
613.057	1	1	609
613.144	1	1	618
613.230	1	1	632
613.317	1	1	610
613.404	1	1	615
613.490	1	1	624
613.577	1	1	618
613.663	1	1	611
613.750	1	1	620
613.837	1	1	626
613.923	1	1	622
614.010	1	1	610
614.096	1	1	612
614.183	1	1	608
614.270	1	1	617
614.356	1	1	624
614.443	1	1	609
614.529	1	1	607
614.616	1	1	612
614.702	1	1	628
614.789	1	1	624
614.875	1	1	615
614.962	1	1	615
615.049	1	1	609
615.135	1	1	615
615.222	1	1	613
615.308	1	1	610
615.395	1	1	611
615.481	1	1	618
615.567	1	1	613
615.654	1	1	619
615.740	1	1	614
615.827	1	1	614
615.913	1	1	625
616.000	1	1	616
616.086	1	1	625
616.173	1	1	617
616.259	1	1	622
616.346	1	1	615
616.432	1	1	606
616.518	1	1	634
616.605	1	1	620
616.691	1	1	614
616.778	1	1	623
616.864	1	1	610
616.950	1	1	627
617.037	1	1	627
617.123	1	1	628
617.209	1	1	611
617.296	1	1	619
617.382	1	1	622
617.469	1	1	622
617.555	1	1	630
617.641	1	1	612
617.728	1	1	621
617.814	1	1	622
617.900	1	1	636
617.986	1	1	618
618.073	1	1	639
618.159	1	1	629
618.245	1	1	622
618.332	1	1	631
618.418	1	1	643
618.504	1	1	644
618.590	1	1	636
618.677	1	1	640
618.763	1	1	653
618.849	1	1	637
618.935	1	1	645
619.022	1	1	651
619.108	1	1	663
619.194	1	1	654
619.280	1	1	640
619.367	1	1	647
619.453	1	1	669
619.539	1	1	672
619.625	1	1	661
619.711	1	1	670
619.798	1	1	679
619.884	1	1	685
619.970	1	1	682
620.056	1	1	703
620.142	1	1	681
620.228	1	1	689
620.315	1	1	688
620.401	1	1	696
620.487	1	1	711
620.573	1	1	718
620.659	1	1	745
620.745	1	1	719
620.831	1	1	735
620.917	1	1	734
621.003	1	1	763
621.090	1	1	2832
621.176	1	1	752
621.262	1	1	752
621.348	1	1	743
621.434	1	1	795
621.520	1	1	770
621.606	1	1	765
621.692	1	1	777
621.778	1	1	760
621.864	1	1	787
621.950	1	1	809
622.036	1	1	769
622.122	1	1	790
622.208	1	1	838
622.294	1	1	843
622.380	1	1	823
622.466	1	1	847
622.552	1	1	844
622.638	1	1	867
622.724	1	1	850
622.810	1	1	859
622.896	1	1	844
622.982	1	1	874
623.068	1	1	892
623.154	1	1	902
623.240	1	1	912
623.326	1	1	905
623.412	1	1	924
623.498	1	1	912
623.583	1	1	914
623.669	1	1	918
623.755	1	1	930
623.841	1	1	912
623.927	1	1	927
624.013	1	1	923
624.099	1	1	943
624.185	1	1	933
624.270	1	1	945
624.356	1	1	896
624.442	1	1	906
624.528	1	1	901
624.614	1	1	939
624.700	1	1	923
624.786	1	1	933
624.871	1	1	947
624.957	1	1	903
625.043	1	1	938
625.129	1	1	919
625.215	1	1	906
625.300	1	1	947
625.386	1	1	907
625.472	1	1	850
625.558	1	1	921
625.643	1	1	900
625.729	1	1	914
625.815	1	1	862
625.901	1	1	945
625.986	1	1	878
626.072	1	1	887
626.158	1	1	895
626.244	1	1	873
626.329	1	1	877
626.415	1	1	847
626.501	1	1	866
626.586	1	1	854
626.672	1	1	836
626.758	1	1	834
626.843	1	1	827
626.929	1	1	806
627.015	1	1	818
627.100	1	1	824
627.186	1	1	839
627.272	1	1	801
627.357	1	1	799
627.443	1	1	780
627.529	1	1	801
627.614	1	1	771
627.700	1	1	768
627.785	1	1	750
627.871	1	1	786
627.957	1	1	787
628.042	1	1	756
628.128	1	1	759
628.213	1	1	757
628.299	1	1	735
628.385	1	1	750
628.470	1	1	723
628.556	1	1	721
628.641	1	1	731
628.727	1	1	734
628.812	1	1	708
628.898	1	1	736
628.983	1	1	731
629.069	1	1	699
629.154	1	1	686
629.240	1	1	707
629.325	1	1	692
629.411	1	1	702
629.496	1	1	699
629.582	1	1	676
629.667	1	1	666
629.753	1	1	683
629.838	1	1	691
629.924	1	1	676
630.009	1	1	686
630.095	1	1	671
630.180	1	1	674
630.265	1	1	664
630.351	1	1	665
630.436	1	1	662
630.522	1	1	657
630.607	1	1	684
630.692	1	1	649
630.778	1	1	663
630.863	1	1	663
630.949	1	1	661
631.034	1	1	639
631.119	1	1	635
631.205	1	1	634
631.290	1	1	663
