615.917	1	1	621
616.003	1	1	612
616.090	1	1	620
616.177	1	1	641
616.264	1	1	621
616.351	1	1	637
616.438	1	1	653
616.524	1	1	641
616.611	1	1	652
616.698	1	1	652
616.785	1	1	642
616.872	1	1	625
616.958	1	1	635
617.045	1	1	639
617.132	1	1	632
617.219	1	1	645
617.305	1	1	632
617.392	1	1	627
617.479	1	1	639
617.566	1	1	617
617.652	1	1	644
617.739	1	1	633
617.826	1	1	633
617.912	1	1	638
617.999	1	1	626
618.086	1	1	631
618.172	1	1	641
618.259	1	1	629
618.346	1	1	630
618.432	1	1	622
618.519	1	1	640
618.606	1	1	637
618.692	1	1	637
618.779	1	1	629
618.866	1	1	637
618.952	1	1	634
619.039	1	1	629
619.126	1	1	633
619.212	1	1	629
619.299	1	1	642
619.385	1	1	651
619.472	1	1	622
619.559	1	1	634
619.645	1	1	634
619.732	1	1	634
619.818	1	1	638
619.905	1	1	626
619.991	1	1	646
620.078	1	1	640
620.165	1	1	652
620.251	1	1	639
620.338	1	1	636
620.424	1	1	639
620.511	1	1	628
620.597	1	1	627
620.684	1	1	628
620.770	1	1	652
620.857	1	1	640
620.943	1	1	655
621.030	1	1	648
621.116	1	1	640
621.203	1	1	647
621.289	1	1	651
621.375	1	1	662
621.462	1	1	641
621.548	1	1	648
621.635	1	1	632
621.721	1	1	639
621.808	1	1	654
621.894	1	1	646
621.980	1	1	643
622.067	1	1	657
622.153	1	1	641
622.240	1	1	641
622.326	1	1	648
622.412	1	1	640
622.499	1	1	655
622.585	1	1	643
622.672	1	1	644
622.758	1	1	657
622.844	1	1	653
622.931	1	1	656
623.017	1	1	667
623.103	1	1	694
623.190	1	1	643
623.276	1	1	670
623.362	1	1	650
623.449	1	1	680
623.535	1	1	667
623.621	1	1	662
623.707	1	1	700
623.794	1	1	675
623.880	1	1	675
623.966	1	1	678
624.052	1	1	671
624.139	1	1	682
624.225	1	1	700
624.311	1	1	697
624.397	1	1	699
624.484	1	1	697
624.570	1	1	700
624.656	1	1	701
624.742	1	1	706
624.829	1	1	695
624.915	1	1	718
625.001	1	1	721
625.087	1	1	733
625.173	1	1	733
625.260	1	1	718
625.346	1	1	764
625.432	1	1	767
625.518	1	1	753
625.604	1	1	741
625.690	1	1	772
625.776	1	1	763
625.863	1	1	772
625.949	1	1	770
626.035	1	1	760
626.121	1	1	794
626.207	1	1	793
626.293	1	1	780
626.379	1	1	784
626.465	1	1	805
626.551	1	1	783
626.637	1	1	817
626.724	1	1	819
626.810	1	1	811
626.896	1	1	854
626.982	1	1	830
627.068	1	1	832
627.154	1	1	833
627.240	1	1	866
627.326	1	1	852
627.412	1	1	843
627.498	1	1	908
627.584	1	1	850
627.670	1	1	891
627.756	1	1	835
627.842	1	1	875
627.928	1	1	900
628.014	1	1	892
628.100	1	1	860
628.186	1	1	927
628.272	1	1	924
628.358	1	1	900
628.444	1	1	943
628.530	1	1	893
628.616	1	1	933
628.701	1	1	965
628.787	1	1	923
628.873	1	1	892
628.959	1	1	929
629.045	1	1	950
629.131	1	1	921
629.217	1	1	976
629.303	1	1	985
629.389	1	1	958
629.475	1	1	951
629.560	1	1	991
629.646	1	1	980
629.732	1	1	967
629.818	1	1	1006
629.904	1	1	984
629.990	1	1	1001
630.075	1	1	1024
630.161	1	1	983
630.247	1	1	1042
630.333	1	1	1002
630.419	1	1	1025
630.504	1	1	1039
630.590	1	1	987
630.676	1	1	1001
630.762	1	1	1017
630.848	1	1	1026
630.933	1	1	974
631.019	1	1	1013
631.105	1	1	1032
631.191	1	1	1057
631.276	1	1	1044
631.362	1	1	1030
631.448	1	1	1041
631.534	1	1	977
631.619	1	1	1038
631.705	1	1	1011
631.791	1	1	1031
631.876	1	1	1015
631.962	1	1	1012
632.048	1	1	1007
632.133	1	1	1018
632.219	1	1	975
632.305	1	1	971
632.390	1	1	1008
632.476	1	1	980
632.562	1	1	983
632.647	1	1	948
632.733	1	1	921
632.819	1	1	944
632.904	1	1	981
632.990	1	1	957
633.075	1	1	898
633.161	1	1	936
633.247	1	1	963
633.332	1	1	921
633.418	1	1	931
633.503	1	1	884
633.589	1	1	888
633.675	1	1	895
633.760	1	1	880
633.846	1	1	890
633.931	1	1	893
634.017	1	1	844
634.102	1	1	867
634.188	1	1	851
634.273	1	1	836
634.359	1	1	844
634.444	1	1	807
634.530	1	1	823
634.615	1	1	805
634.701	1	1	779
634.786	1	1	771
634.872	1	1	787
634.957	1	1	752
635.043	1	1	763
635.128	1	1	753
635.214	1	1	767
635.299	1	1	751
635.385	1	1	743
635.470	1	1	755
635.555	1	1	730
635.641	1	1	734
635.726	1	1	743
635.812	1	1	696
635.897	1	1	676
635.982	1	1	713
636.068	1	1	717
636.153	1	1	695
636.239	1	1	696
636.324	1	1	711
636.409	1	1	698
636.495	1	1	703
636.580	1	1	675
636.665	1	1	679
636.751	1	1	677
636.836	1	1	671
636.921	1	1	659
637.007	1	1	671
637.092	1	1	676
637.177	1	1	670
637.263	1	1	649
637.348	1	1	643
637.433	1	1	652
637.519	1	1	656
637.604	1	1	667
637.689	1	1	646
637.774	1	1	644
637.860	1	1	648
637.945	1	1	631
638.030	1	1	642
638.115	1	1	638
638.201	1	1	640
638.286	1	1	656
638.371	1	1	651
638.456	1	1	644
638.542	1	1	628
638.627	1	1	620
638.712	1	1	628
638.797	1	1	647
638.882	1	1	632
638.967	1	1	620
639.053	1	1	635
639.138	1	1	618
639.223	1	1	626
639.308	1	1	624
639.393	1	1	635
639.478	1	1	626
639.564	1	1	636
639.649	1	1	624
639.734	1	1	625
639.819	1	1	622
639.904	1	1	620
639.989	1	1	627
640.074	1	1	619
640.159	1	1	625
640.244	1	1	632
640.330	1	1	616
640.415	1	1	616
640.500	1	1	624
640.585	1	1	624
640.670	1	1	617
640.755	1	1	616
640.840	1	1	620
640.925	1	1	617
641.010	1	1	624
641.095	1	1	611
641.180	1	1	608
641.265	1	1	612
641.350	1	1	622
641.435	1	1	607
641.520	1	1	616
641.605	1	1	620
641.690	1	1	620
641.775	1	1	619
641.860	1	1	613
641.945	1	1	629
642.030	1	1	613
642.115	1	1	620
642.200	1	1	612
642.285	1	1	620
642.370	1	1	632
642.455	1	1	622
642.539	1	1	622
642.624	1	1	615
642.709	1	1	613
642.794	1	1	617
642.879	1	1	605
642.964	1	1	627
643.049	1	1	614
643.134	1	1	620
643.219	1	1	622
643.303	1	1	629
643.388	1	1	626
643.473	1	1	617
643.558	1	1	625
643.643	1	1	626
643.728	1	1	621
643.812	1	1	615
643.897	1	1	625
643.982	1	1	629
644.067	1	1	615
644.152	1	1	615
644.237	1	1	612
644.321	1	1	613
644.406	1	1	623
644.491	1	1	625
644.576	1	1	620
644.660	1	1	619
644.745	1	1	623
644.830	1	1	600
644.915	1	1	611
644.999	1	1	614
645.084	1	1	617
645.169	1	1	619
645.254	1	1	615
645.338	1	1	608
645.423	1	1	618
645.508	1	1	610
645.592	1	1	615
645.677	1	1	615
645.762	1	1	621
645.846	1	1	618
645.931	1	1	616
